mesec,obcina,drzava,meritev,vrednost
2025M03,Maribor,2.31 Srbija,Prenočitve turistov,1730
2025M03,Maribor,2.32 Španija,Prihodi turistov,107
2025M03,Maribor,2.32 Španija,Prenočitve turistov,852
2025M03,Maribor,2.33 Švedska,Prihodi turistov,48
2025M03,Maribor,2.33 Švedska,Prenočitve turistov,70
2025M03,Maribor,2.34 Švica,Prihodi turistov,80
2025M03,Maribor,2.34 Švica,Prenočitve turistov,174
2025M03,Maribor,2.35 Turčija,Prihodi turistov,46
2025M03,Maribor,2.35 Turčija,Prenočitve turistov,1347
2025M03,Maribor,2.36 Ukrajina,Prihodi turistov,317
2025M03,Maribor,2.36 Ukrajina,Prenočitve turistov,678
2025M03,Maribor,2.37 Združeno kraljestvo,Prihodi turistov,93
2025M03,Maribor,2.37 Združeno kraljestvo,Prenočitve turistov,204
2025M03,Maribor,2.38 Druge evropske države,Prihodi turistov,150
2025M03,Maribor,2.38 Druge evropske države,Prenočitve turistov,611
2025M03,Maribor,2.39 Južna Afrika,Prihodi turistov,3
2025M03,Maribor,2.39 Južna Afrika,Prenočitve turistov,11
2025M03,Maribor,2.40 Druge afriške države,Prihodi turistov,28
2025M03,Maribor,2.40 Druge afriške države,Prenočitve turistov,493
2025M03,Maribor,2.41 Avstralija,Prihodi turistov,29
2025M03,Maribor,2.41 Avstralija,Prenočitve turistov,117
2025M03,Maribor,2.42 Nova Zelandija,Prihodi turistov,
2025M03,Maribor,2.42 Nova Zelandija,Prenočitve turistov,
2025M03,Maribor,2.43 Druge države in ozemlja Oceanije,Prihodi turistov,2
2025M03,Maribor,2.43 Druge države in ozemlja Oceanije,Prenočitve turistov,3
2025M03,Maribor,2.44 Izrael,Prihodi turistov,38
2025M03,Maribor,2.44 Izrael,Prenočitve turistov,80
2025M03,Maribor,2.45 Japonska,Prihodi turistov,15
2025M03,Maribor,2.45 Japonska,Prenočitve turistov,33
2025M03,Maribor,2.46 Kitajska (Ljudska republika),Prihodi turistov,38
2025M03,Maribor,2.46 Kitajska (Ljudska republika),Prenočitve turistov,125
2025M03,Maribor,2.47 Koreja (Republika),Prihodi turistov,282
2025M03,Maribor,2.47 Koreja (Republika),Prenočitve turistov,397
2025M03,Maribor,2.48 Druge azijske države,Prihodi turistov,140
2025M03,Maribor,2.48 Druge azijske države,Prenočitve turistov,517
2025M03,Maribor,2.49 Brazilija,Prihodi turistov,14
2025M03,Maribor,2.49 Brazilija,Prenočitve turistov,113
2025M03,Maribor,2.50 Druge države Južne in Srednje Amerike,Prihodi turistov,51
2025M03,Maribor,2.50 Druge države Južne in Srednje Amerike,Prenočitve turistov,136
2025M03,Maribor,2.51 Kanada,Prihodi turistov,17
2025M03,Maribor,2.51 Kanada,Prenočitve turistov,35
2025M03,Maribor,2.52 Združene države (ZDA),Prihodi turistov,186
2025M03,Maribor,2.52 Združene države (ZDA),Prenočitve turistov,478
2025M03,Maribor,2.53 Druge države in ozemlja Severne Amerike,Prihodi turistov,
2025M03,Maribor,2.53 Druge države in ozemlja Severne Amerike,Prenočitve turistov,
2025M04,Maribor,0 Država - SKUPAJ,Prihodi turistov,19519
2025M04,Maribor,0 Država - SKUPAJ,Prenočitve turistov,41066
2025M04,Maribor,1 DOMAČI,Prihodi turistov,2601
2025M04,Maribor,1 DOMAČI,Prenočitve turistov,4767
2025M04,Maribor,2 TUJI,Prihodi turistov,16918
2025M04,Maribor,2 TUJI,Prenočitve turistov,36299
2025M04,Maribor,2.1 Avstrija,Prihodi turistov,2036
2025M04,Maribor,2.1 Avstrija,Prenočitve turistov,3370
2025M04,Maribor,2.2 Belgija,Prihodi turistov,126
2025M04,Maribor,2.2 Belgija,Prenočitve turistov,370
2025M04,Maribor,2.3 Bolgarija,Prihodi turistov,207
2025M04,Maribor,2.3 Bolgarija,Prenočitve turistov,326
2025M04,Maribor,2.4 Bosna in Hercegovina,Prihodi turistov,725
2025M04,Maribor,2.4 Bosna in Hercegovina,Prenočitve turistov,1205
2025M04,Maribor,2.5 Ciper,Prihodi turistov,16
2025M04,Maribor,2.5 Ciper,Prenočitve turistov,61
2025M04,Maribor,2.6 Češka republika,Prihodi turistov,721
2025M04,Maribor,2.6 Češka republika,Prenočitve turistov,2190
2025M04,Maribor,2.7 Črna gora,Prihodi turistov,122
2025M04,Maribor,2.7 Črna gora,Prenočitve turistov,400
2025M04,Maribor,2.8 Danska,Prihodi turistov,102
2025M04,Maribor,2.8 Danska,Prenočitve turistov,207
2025M04,Maribor,2.9 Estonija,Prihodi turistov,15
2025M04,Maribor,2.9 Estonija,Prenočitve turistov,45
2025M04,Maribor,2.10 Finska,Prihodi turistov,54
2025M04,Maribor,2.10 Finska,Prenočitve turistov,237
2025M04,Maribor,2.11 Francija,Prihodi turistov,235
2025M04,Maribor,2.11 Francija,Prenočitve turistov,917
2025M04,Maribor,2.12 Grčija,Prihodi turistov,83
2025M04,Maribor,2.12 Grčija,Prenočitve turistov,170
2025M04,Maribor,2.13 Hrvaška,Prihodi turistov,952
2025M04,Maribor,2.13 Hrvaška,Prenočitve turistov,1876
2025M04,Maribor,2.14 Irska,Prihodi turistov,26
2025M04,Maribor,2.14 Irska,Prenočitve turistov,52
2025M04,Maribor,2.15 Islandija,Prihodi turistov,4
2025M04,Maribor,2.15 Islandija,Prenočitve turistov,8
2025M04,Maribor,2.16 Italija,Prihodi turistov,1230
2025M04,Maribor,2.16 Italija,Prenočitve turistov,1941
2025M04,Maribor,2.17 Latvija,Prihodi turistov,37
2025M04,Maribor,2.17 Latvija,Prenočitve turistov,135
2025M04,Maribor,2.18 Litva,Prihodi turistov,19
2025M04,Maribor,2.18 Litva,Prenočitve turistov,25
2025M04,Maribor,2.19 Luksemburg,Prihodi turistov,22
2025M04,Maribor,2.19 Luksemburg,Prenočitve turistov,26
2025M04,Maribor,2.20 Madžarska,Prihodi turistov,1164
2025M04,Maribor,2.20 Madžarska,Prenočitve turistov,1949
2025M04,Maribor,2.21 Makedonija,Prihodi turistov,291
2025M04,Maribor,2.21 Makedonija,Prenočitve turistov,586
2025M04,Maribor,2.22 Malta,Prihodi turistov,10
2025M04,Maribor,2.22 Malta,Prenočitve turistov,17
2025M04,Maribor,2.23 Nemčija,Prihodi turistov,2114
2025M04,Maribor,2.23 Nemčija,Prenočitve turistov,4082
2025M04,Maribor,2.24 Nizozemska,Prihodi turistov,317
2025M04,Maribor,2.24 Nizozemska,Prenočitve turistov,445
2025M04,Maribor,2.25 Norveška,Prihodi turistov,60
2025M04,Maribor,2.25 Norveška,Prenočitve turistov,126
2025M04,Maribor,2.26 Poljska,Prihodi turistov,885
2025M04,Maribor,2.26 Poljska,Prenočitve turistov,1276
2025M04,Maribor,2.27 Portugalska,Prihodi turistov,72
2025M04,Maribor,2.27 Portugalska,Prenočitve turistov,926
2025M04,Maribor,2.28 Romunija,Prihodi turistov,1166
2025M04,Maribor,2.28 Romunija,Prenočitve turistov,2136
2025M04,Maribor,2.29 Ruska federacija,Prihodi turistov,94
2025M04,Maribor,2.29 Ruska federacija,Prenočitve turistov,131
2025M04,Maribor,2.30 Slovaška,Prihodi turistov,551
2025M04,Maribor,2.30 Slovaška,Prenočitve turistov,1095
2025M04,Maribor,2.31 Srbija,Prihodi turistov,850
2025M04,Maribor,2.31 Srbija,Prenočitve turistov,1821
2025M04,Maribor,2.32 Španija,Prihodi turistov,274
2025M04,Maribor,2.32 Španija,Prenočitve turistov,1413
2025M04,Maribor,2.33 Švedska,Prihodi turistov,87
2025M04,Maribor,2.33 Švedska,Prenočitve turistov,403
2025M04,Maribor,2.34 Švica,Prihodi turistov,229
2025M04,Maribor,2.34 Švica,Prenočitve turistov,631
2025M04,Maribor,2.35 Turčija,Prihodi turistov,82
2025M04,Maribor,2.35 Turčija,Prenočitve turistov,1418
2025M04,Maribor,2.36 Ukrajina,Prihodi turistov,299
2025M04,Maribor,2.36 Ukrajina,Prenočitve turistov,839
2025M04,Maribor,2.37 Združeno kraljestvo,Prihodi turistov,148
2025M04,Maribor,2.37 Združeno kraljestvo,Prenočitve turistov,348
2025M04,Maribor,2.38 Druge evropske države,Prihodi turistov,168
2025M04,Maribor,2.38 Druge evropske države,Prenočitve turistov,380
2025M04,Maribor,2.39 Južna Afrika,Prihodi turistov,8
2025M04,Maribor,2.39 Južna Afrika,Prenočitve turistov,11
2025M04,Maribor,2.40 Druge afriške države,Prihodi turistov,28
2025M04,Maribor,2.40 Druge afriške države,Prenočitve turistov,496
2025M04,Maribor,2.41 Avstralija,Prihodi turistov,48
2025M04,Maribor,2.41 Avstralija,Prenočitve turistov,69
2025M04,Maribor,2.42 Nova Zelandija,Prihodi turistov,9
2025M04,Maribor,2.42 Nova Zelandija,Prenočitve turistov,29
2025M04,Maribor,2.43 Druge države in ozemlja Oceanije,Prihodi turistov,1
2025M04,Maribor,2.43 Druge države in ozemlja Oceanije,Prenočitve turistov,1
2025M04,Maribor,2.44 Izrael,Prihodi turistov,61
2025M04,Maribor,2.44 Izrael,Prenočitve turistov,147
2025M04,Maribor,2.45 Japonska,Prihodi turistov,25
2025M04,Maribor,2.45 Japonska,Prenočitve turistov,44
2025M04,Maribor,2.46 Kitajska (Ljudska republika),Prihodi turistov,193
2025M04,Maribor,2.46 Kitajska (Ljudska republika),Prenočitve turistov,290
2025M04,Maribor,2.47 Koreja (Republika),Prihodi turistov,395
2025M04,Maribor,2.47 Koreja (Republika),Prenočitve turistov,452
2025M04,Maribor,2.48 Druge azijske države,Prihodi turistov,283
2025M04,Maribor,2.48 Druge azijske države,Prenočitve turistov,494
2025M04,Maribor,2.49 Brazilija,Prihodi turistov,41
2025M04,Maribor,2.49 Brazilija,Prenočitve turistov,120
2025M04,Maribor,2.50 Druge države Južne in Srednje Amerike,Prihodi turistov,80
2025M04,Maribor,2.50 Druge države Južne in Srednje Amerike,Prenočitve turistov,218
2025M04,Maribor,2.51 Kanada,Prihodi turistov,41
2025M04,Maribor,2.51 Kanada,Prenočitve turistov,110
2025M04,Maribor,2.52 Združene države (ZDA),Prihodi turistov,112
2025M04,Maribor,2.52 Združene države (ZDA),Prenočitve turistov,235
2025M04,Maribor,2.53 Druge države in ozemlja Severne Amerike,Prihodi turistov,
2025M04,Maribor,2.53 Druge države in ozemlja Severne Amerike,Prenočitve turistov,
2025M05,Maribor,0 Država - SKUPAJ,Prihodi turistov,23391
2025M05,Maribor,0 Država - SKUPAJ,Prenočitve turistov,49198
2025M05,Maribor,1 DOMAČI,Prihodi turistov,3370
2025M05,Maribor,1 DOMAČI,Prenočitve turistov,5581
2025M05,Maribor,2 TUJI,Prihodi turistov,20021
2025M05,Maribor,2 TUJI,Prenočitve turistov,43617
2025M05,Maribor,2.1 Avstrija,Prihodi turistov,2479
2025M05,Maribor,2.1 Avstrija,Prenočitve turistov,3785
2025M05,Maribor,2.2 Belgija,Prihodi turistov,245
2025M05,Maribor,2.2 Belgija,Prenočitve turistov,579
2025M05,Maribor,2.3 Bolgarija,Prihodi turistov,302
2025M05,Maribor,2.3 Bolgarija,Prenočitve turistov,541
2025M05,Maribor,2.4 Bosna in Hercegovina,Prihodi turistov,681
2025M05,Maribor,2.4 Bosna in Hercegovina,Prenočitve turistov,1207
2025M05,Maribor,2.5 Ciper,Prihodi turistov,10
2025M05,Maribor,2.5 Ciper,Prenočitve turistov,28
2025M05,Maribor,2.6 Češka republika,Prihodi turistov,571
2025M05,Maribor,2.6 Češka republika,Prenočitve turistov,1271
2025M05,Maribor,2.7 Črna gora,Prihodi turistov,109
2025M05,Maribor,2.7 Črna gora,Prenočitve turistov,309
2025M05,Maribor,2.8 Danska,Prihodi turistov,51
2025M05,Maribor,2.8 Danska,Prenočitve turistov,107
2025M05,Maribor,2.9 Estonija,Prihodi turistov,12
2025M05,Maribor,2.9 Estonija,Prenočitve turistov,23
2025M05,Maribor,2.10 Finska,Prihodi turistov,86
2025M05,Maribor,2.10 Finska,Prenočitve turistov,575
2025M05,Maribor,2.11 Francija,Prihodi turistov,517
2025M05,Maribor,2.11 Francija,Prenočitve turistov,1820
2025M05,Maribor,2.12 Grčija,Prihodi turistov,89
2025M05,Maribor,2.12 Grčija,Prenočitve turistov,215
2025M05,Maribor,2.13 Hrvaška,Prihodi turistov,1358
2025M05,Maribor,2.13 Hrvaška,Prenočitve turistov,2817
2025M05,Maribor,2.14 Irska,Prihodi turistov,35
2025M05,Maribor,2.14 Irska,Prenočitve turistov,68
2025M05,Maribor,2.15 Islandija,Prihodi turistov,27
2025M05,Maribor,2.15 Islandija,Prenočitve turistov,27
2025M05,Maribor,2.16 Italija,Prihodi turistov,772
2025M05,Maribor,2.16 Italija,Prenočitve turistov,1704
2025M05,Maribor,2.17 Latvija,Prihodi turistov,47
2025M05,Maribor,2.17 Latvija,Prenočitve turistov,75
2025M05,Maribor,2.18 Litva,Prihodi turistov,77
2025M05,Maribor,2.18 Litva,Prenočitve turistov,140
2025M05,Maribor,2.19 Luksemburg,Prihodi turistov,12
2025M05,Maribor,2.19 Luksemburg,Prenočitve turistov,22
2025M05,Maribor,2.20 Madžarska,Prihodi turistov,953
2025M05,Maribor,2.20 Madžarska,Prenočitve turistov,1795
2025M05,Maribor,2.21 Makedonija,Prihodi turistov,228
2025M05,Maribor,2.21 Makedonija,Prenočitve turistov,551
2025M05,Maribor,2.22 Malta,Prihodi turistov,6
2025M05,Maribor,2.22 Malta,Prenočitve turistov,23
2025M05,Maribor,2.23 Nemčija,Prihodi turistov,2874
2025M05,Maribor,2.23 Nemčija,Prenočitve turistov,5282
2025M05,Maribor,2.24 Nizozemska,Prihodi turistov,530
2025M05,Maribor,2.24 Nizozemska,Prenočitve turistov,1028
2025M05,Maribor,2.25 Norveška,Prihodi turistov,68
2025M05,Maribor,2.25 Norveška,Prenočitve turistov,332
2025M05,Maribor,2.26 Poljska,Prihodi turistov,1344
2025M05,Maribor,2.26 Poljska,Prenočitve turistov,2363
2025M05,Maribor,2.27 Portugalska,Prihodi turistov,102
2025M05,Maribor,2.27 Portugalska,Prenočitve turistov,1055
2025M05,Maribor,2.28 Romunija,Prihodi turistov,1009
2025M05,Maribor,2.28 Romunija,Prenočitve turistov,1592
2025M05,Maribor,2.29 Ruska federacija,Prihodi turistov,87
2025M05,Maribor,2.29 Ruska federacija,Prenočitve turistov,151
2025M05,Maribor,2.30 Slovaška,Prihodi turistov,589
2025M05,Maribor,2.30 Slovaška,Prenočitve turistov,1106
2025M05,Maribor,2.31 Srbija,Prihodi turistov,1012
2025M05,Maribor,2.31 Srbija,Prenočitve turistov,2059
2025M05,Maribor,2.32 Španija,Prihodi turistov,237
2025M05,Maribor,2.32 Španija,Prenočitve turistov,1199
2025M05,Maribor,2.33 Švedska,Prihodi turistov,116
2025M05,Maribor,2.33 Švedska,Prenočitve turistov,296
2025M05,Maribor,2.34 Švica,Prihodi turistov,298
2025M05,Maribor,2.34 Švica,Prenočitve turistov,646
2025M05,Maribor,2.35 Turčija,Prihodi turistov,110
2025M05,Maribor,2.35 Turčija,Prenočitve turistov,1572
2025M05,Maribor,2.36 Ukrajina,Prihodi turistov,418
2025M05,Maribor,2.36 Ukrajina,Prenočitve turistov,898
2025M05,Maribor,2.37 Združeno kraljestvo,Prihodi turistov,249
2025M05,Maribor,2.37 Združeno kraljestvo,Prenočitve turistov,508
2025M05,Maribor,2.38 Druge evropske države,Prihodi turistov,213
2025M05,Maribor,2.38 Druge evropske države,Prenočitve turistov,471
2025M05,Maribor,2.39 Južna Afrika,Prihodi turistov,11
2025M05,Maribor,2.39 Južna Afrika,Prenočitve turistov,46
2025M05,Maribor,2.40 Druge afriške države,Prihodi turistov,43
2025M05,Maribor,2.40 Druge afriške države,Prenočitve turistov,603
2025M05,Maribor,2.41 Avstralija,Prihodi turistov,94
2025M05,Maribor,2.41 Avstralija,Prenočitve turistov,174
2025M05,Maribor,2.42 Nova Zelandija,Prihodi turistov,14
2025M05,Maribor,2.42 Nova Zelandija,Prenočitve turistov,29
2025M05,Maribor,2.43 Druge države in ozemlja Oceanije,Prihodi turistov,2
2025M05,Maribor,2.43 Druge države in ozemlja Oceanije,Prenočitve turistov,3
2025M05,Maribor,2.44 Izrael,Prihodi turistov,47
2025M05,Maribor,2.44 Izrael,Prenočitve turistov,103
2025M05,Maribor,2.45 Japonska,Prihodi turistov,24
2025M05,Maribor,2.45 Japonska,Prenočitve turistov,41
2025M05,Maribor,2.46 Kitajska (Ljudska republika),Prihodi turistov,318
2025M05,Maribor,2.46 Kitajska (Ljudska republika),Prenočitve turistov,719
2025M05,Maribor,2.47 Koreja (Republika),Prihodi turistov,408
2025M05,Maribor,2.47 Koreja (Republika),Prenočitve turistov,491
2025M05,Maribor,2.48 Druge azijske države,Prihodi turistov,543
2025M05,Maribor,2.48 Druge azijske države,Prenočitve turistov,1711
2025M05,Maribor,2.49 Brazilija,Prihodi turistov,27
2025M05,Maribor,2.49 Brazilija,Prenočitve turistov,94
2025M05,Maribor,2.50 Druge države Južne in Srednje Amerike,Prihodi turistov,105
2025M05,Maribor,2.50 Druge države Južne in Srednje Amerike,Prenočitve turistov,305
2025M05,Maribor,2.51 Kanada,Prihodi turistov,79
2025M05,Maribor,2.51 Kanada,Prenočitve turistov,204
2025M05,Maribor,2.52 Združene države (ZDA),Prihodi turistov,383
2025M05,Maribor,2.52 Združene države (ZDA),Prenočitve turistov,854
2025M05,Maribor,2.53 Druge države in ozemlja Severne Amerike,Prihodi turistov,
2025M05,Maribor,2.53 Druge države in ozemlja Severne Amerike,Prenočitve turistov,
2025M06,Maribor,0 Država - SKUPAJ,Prihodi turistov,28260
2025M06,Maribor,0 Država - SKUPAJ,Prenočitve turistov,56984
2025M06,Maribor,1 DOMAČI,Prihodi turistov,2766
2025M06,Maribor,1 DOMAČI,Prenočitve turistov,5833
2025M06,Maribor,2 TUJI,Prihodi turistov,25494
2025M06,Maribor,2 TUJI,Prenočitve turistov,51151
2025M06,Maribor,2.1 Avstrija,Prihodi turistov,2236
2025M06,Maribor,2.1 Avstrija,Prenočitve turistov,3132
2025M06,Maribor,2.2 Belgija,Prihodi turistov,379
2025M06,Maribor,2.2 Belgija,Prenočitve turistov,871
2025M06,Maribor,2.3 Bolgarija,Prihodi turistov,337
2025M06,Maribor,2.3 Bolgarija,Prenočitve turistov,586
2025M06,Maribor,2.4 Bosna in Hercegovina,Prihodi turistov,535
2025M06,Maribor,2.4 Bosna in Hercegovina,Prenočitve turistov,1021
2025M06,Maribor,2.5 Ciper,Prihodi turistov,70
2025M06,Maribor,2.5 Ciper,Prenočitve turistov,275
2025M06,Maribor,2.6 Češka republika,Prihodi turistov,1788
2025M06,Maribor,2.6 Češka republika,Prenočitve turistov,2641
2025M06,Maribor,2.7 Črna gora,Prihodi turistov,112
2025M06,Maribor,2.7 Črna gora,Prenočitve turistov,441
2025M06,Maribor,2.8 Danska,Prihodi turistov,138
2025M06,Maribor,2.8 Danska,Prenočitve turistov,326
2025M06,Maribor,2.9 Estonija,Prihodi turistov,140
2025M06,Maribor,2.9 Estonija,Prenočitve turistov,343
2025M06,Maribor,2.10 Finska,Prihodi turistov,152
2025M06,Maribor,2.10 Finska,Prenočitve turistov,474
2025M06,Maribor,2.11 Francija,Prihodi turistov,441
2025M06,Maribor,2.11 Francija,Prenočitve turistov,1310
2025M06,Maribor,2.12 Grčija,Prihodi turistov,117
2025M06,Maribor,2.12 Grčija,Prenočitve turistov,286
2025M06,Maribor,2.13 Hrvaška,Prihodi turistov,962
2025M06,Maribor,2.13 Hrvaška,Prenočitve turistov,2520
2025M06,Maribor,2.14 Irska,Prihodi turistov,130
2025M06,Maribor,2.14 Irska,Prenočitve turistov,395
2025M06,Maribor,2.15 Islandija,Prihodi turistov,53
2025M06,Maribor,2.15 Islandija,Prenočitve turistov,246
2025M06,Maribor,2.16 Italija,Prihodi turistov,663
2025M06,Maribor,2.16 Italija,Prenočitve turistov,2885
2025M06,Maribor,2.17 Latvija,Prihodi turistov,100
2025M06,Maribor,2.17 Latvija,Prenočitve turistov,153
2025M06,Maribor,2.18 Litva,Prihodi turistov,207
2025M06,Maribor,2.18 Litva,Prenočitve turistov,261
2025M06,Maribor,2.19 Luksemburg,Prihodi turistov,57
2025M06,Maribor,2.19 Luksemburg,Prenočitve turistov,196
2025M06,Maribor,2.20 Madžarska,Prihodi turistov,920
2025M06,Maribor,2.20 Madžarska,Prenočitve turistov,1616
2025M06,Maribor,2.21 Makedonija,Prihodi turistov,206
2025M06,Maribor,2.21 Makedonija,Prenočitve turistov,474
2025M06,Maribor,2.22 Malta,Prihodi turistov,59
2025M06,Maribor,2.22 Malta,Prenočitve turistov,182
2025M06,Maribor,2.23 Nemčija,Prihodi turistov,4107
2025M06,Maribor,2.23 Nemčija,Prenočitve turistov,6949
2025M06,Maribor,2.24 Nizozemska,Prihodi turistov,856
2025M06,Maribor,2.24 Nizozemska,Prenočitve turistov,1851
2025M06,Maribor,2.25 Norveška,Prihodi turistov,120
2025M06,Maribor,2.25 Norveška,Prenočitve turistov,292
2025M06,Maribor,2.26 Poljska,Prihodi turistov,3035
2025M06,Maribor,2.26 Poljska,Prenočitve turistov,3594
2025M06,Maribor,2.27 Portugalska,Prihodi turistov,52
2025M06,Maribor,2.27 Portugalska,Prenočitve turistov,506
2025M06,Maribor,2.28 Romunija,Prihodi turistov,1141
2025M06,Maribor,2.28 Romunija,Prenočitve turistov,2000
2025M06,Maribor,2.29 Ruska federacija,Prihodi turistov,76
2025M06,Maribor,2.29 Ruska federacija,Prenočitve turistov,129
2025M06,Maribor,2.30 Slovaška,Prihodi turistov,611
2025M06,Maribor,2.30 Slovaška,Prenočitve turistov,1194
2025M06,Maribor,2.31 Srbija,Prihodi turistov,880
2025M06,Maribor,2.31 Srbija,Prenočitve turistov,1899
2025M06,Maribor,2.32 Španija,Prihodi turistov,312
2025M06,Maribor,2.32 Španija,Prenočitve turistov,1089
2025M06,Maribor,2.33 Švedska,Prihodi turistov,405
2025M06,Maribor,2.33 Švedska,Prenočitve turistov,531
2025M06,Maribor,2.34 Švica,Prihodi turistov,354
2025M06,Maribor,2.34 Švica,Prenočitve turistov,744
2025M06,Maribor,2.35 Turčija,Prihodi turistov,170
2025M06,Maribor,2.35 Turčija,Prenočitve turistov,1547
2025M06,Maribor,2.36 Ukrajina,Prihodi turistov,923
2025M06,Maribor,2.36 Ukrajina,Prenočitve turistov,1330
2025M06,Maribor,2.37 Združeno kraljestvo,Prihodi turistov,340
2025M06,Maribor,2.37 Združeno kraljestvo,Prenočitve turistov,704
2025M06,Maribor,2.38 Druge evropske države,Prihodi turistov,370
2025M06,Maribor,2.38 Druge evropske države,Prenočitve turistov,1093
2025M06,Maribor,2.39 Južna Afrika,Prihodi turistov,17
2025M06,Maribor,2.39 Južna Afrika,Prenočitve turistov,35
2025M06,Maribor,2.40 Druge afriške države,Prihodi turistov,67
2025M06,Maribor,2.40 Druge afriške države,Prenočitve turistov,737
2025M06,Maribor,2.41 Avstralija,Prihodi turistov,102
2025M06,Maribor,2.41 Avstralija,Prenočitve turistov,252
2025M06,Maribor,2.42 Nova Zelandija,Prihodi turistov,33
2025M06,Maribor,2.42 Nova Zelandija,Prenočitve turistov,48
2025M06,Maribor,2.43 Druge države in ozemlja Oceanije,Prihodi turistov,
2025M06,Maribor,2.43 Druge države in ozemlja Oceanije,Prenočitve turistov,
2025M06,Maribor,2.44 Izrael,Prihodi turistov,52
2025M06,Maribor,2.44 Izrael,Prenočitve turistov,113
2025M06,Maribor,2.45 Japonska,Prihodi turistov,16
2025M06,Maribor,2.45 Japonska,Prenočitve turistov,26
2025M06,Maribor,2.46 Kitajska (Ljudska republika),Prihodi turistov,210
2025M06,Maribor,2.46 Kitajska (Ljudska republika),Prenočitve turistov,329
